Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Discount_amount,Profit,Percentage_markup,Discount_percentage
2020-01-05 16:00:00,1637,1.0,314.6,135.4,64.6,25.84,30.09
2020-01-05 16:00:00,1691,1.0,279.43,70.57,102.43,57.87,20.16
2020-01-05 16:00:00,1704,1.0,750.0,,315.0,72.41,
2020-01-05 16:00:00,1733,1.5,755.0,85.0,466.25,161.47,10.12
2020-01-05 16:00:00,1739,0.5,479.22,120.78,179.22,59.74,20.13
2020-01-05 16:00:00,1745,1.0,161.53,18.47,86.6,115.57,10.26
2020-01-05 16:00:00,1747,1.0,280.0,,128.37,84.66,
2020-01-05 16:00:00,1748,1.0,143.59,16.41,77.51,117.3,10.26
2020-01-05 16:00:00,1760,1.0,500.0,,195.58,64.25,
2020-01-05 16:00:00,1769,8.75,4976.15,273.85,2578.65,107.56,5.22
2020-01-05 16:00:00,1772,1.0,767.16,112.84,305.91,66.32,12.82
2020-01-05 16:00:00,1775,0.75,645.81,74.19,246.66,61.8,10.3
2020-01-05 16:00:00,1777,1.25,980.0,20.0,474.43,93.84,2.0
2020-01-05 16:00:00,1779,0.25,220.0,,104.69,90.79,
2020-01-05 16:00:00,1781,1.75,1406.96,133.04,599.78,74.31,8.64
2020-01-05 16:00:00,1782,1.25,1000.0,,494.44,97.8,
2020-01-05 16:00:00,1784,0.25,220.0,,104.69,90.79,
2020-01-05 16:00:00,1786,1.25,1029.13,170.87,363.88,54.7,14.24
2020-01-05 16:00:00,1790,2.0,1135.0,205.0,442.0,63.78,15.3
2020-01-05 16:00:00,1791,2.0,1360.0,340.0,460.0,51.11,20.0
2020-01-05 16:00:00,1797,1.0,328.43,141.57,56.43,20.75,30.12
2020-01-05 16:00:00,1806,4.0,945.0,175.0,405.0,75.0,15.63
2020-01-05 16:00:00,1807,2.0,503.33,56.67,243.33,93.59,10.12
2020-01-05 16:00:00,1808,3.0,695.0,145.0,284.0,69.1,17.26
2020-01-06 16:00:00,129,2.0,630.0,70.0,272.0,75.98,10.0
2020-01-06 16:00:00,133,1.0,300.0,80.0,112.0,59.57,21.05
2020-01-06 16:00:00,140,2.0,500.0,,250.0,100.0,
2020-01-06 16:00:00,144,1.0,210.0,,85.0,68.0,
2020-01-06 16:00:00,159,1.0,450.0,,206.0,84.43,
2020-01-06 16:00:00,209,2.0,671.49,168.51,201.49,42.87,20.06
2020-01-06 16:00:00,211,1.0,650.0,,303.5,87.59,
2020-01-06 16:00:00,212,1.0,650.0,,303.5,87.59,
2020-01-06 16:00:00,217,1.0,700.0,,290.5,70.94,
2020-01-06 16:00:00,256,1.0,330.0,,158.0,91.86,
2020-01-06 16:00:00,258,1.0,800.0,,334.0,71.67,
2020-01-06 16:00:00,276,1.0,330.0,,160.0,94.12,
2020-01-06 16:00:00,282,1.0,470.0,,299.0,174.85,
2020-01-06 16:00:00,296,1.0,160.0,20.0,66.19,70.56,11.11
2020-01-06 16:00:00,310,4.5,3140.0,100.0,1632.5,108.29,3.09
2020-01-06 16:00:00,364,1.0,350.0,,215.0,159.26,
2020-01-06 16:00:00,380,3.0,837.21,62.79,387.21,86.05,6.98
2020-01-06 16:00:00,474,1.0,350.0,,163.56,87.73,
2020-01-06 16:00:00,479,1.0,300.0,,150.14,100.19,
2020-01-06 16:00:00,490,11.5,8400.81,339.19,4655.49,124.3,3.88
2020-01-06 16:00:00,519,1.0,200.0,,200.0,,
2020-01-06 16:00:00,564,4.5,2031.43,128.57,1022.53,101.35,5.95
2020-01-06 16:00:00,566,11.0,2330.0,90.0,1090.41,87.97,3.72
2020-01-06 16:00:00,591,3.0,450.0,,292.5,185.71,
2020-01-06 16:00:00,615,1.0,430.0,,185.0,75.51,
2020-01-06 16:00:00,616,1.0,365.0,45.0,121.0,49.59,10.98
2020-01-06 16:00:00,643,3.0,750.0,,309.0,70.07,
2020-01-06 16:00:00,646,7.0,1930.0,30.0,915.0,90.15,1.53
2020-01-06 16:00:00,653,3.0,809.3,90.7,365.3,82.27,10.08
2020-01-06 16:00:00,706,2.0,280.0,40.0,106.54,61.42,12.5
2020-01-06 16:00:00,799,1.0,360.0,40.0,125.0,53.19,10.0
2020-01-06 16:00:00,843,3.0,610.0,50.0,235.0,62.67,7.58
2020-01-06 16:00:00,888,1.0,900.0,,-250.0,-21.74,
2020-01-06 16:00:00,899,3.0,1011.07,38.93,1011.07,,3.71
2020-01-06 16:00:00,914,1.0,600.0,,225.0,60.0,
2020-01-06 16:00:00,925,1.0,770.0,,426.3,124.03,
2020-01-06 16:00:00,965,1.0,225.0,25.0,110.0,95.65,10.0
2020-01-06 16:00:00,1019,1.5,1042.0,38.0,569.5,120.53,3.52
2020-01-06 16:00:00,1032,4.0,699.52,100.48,259.52,58.98,12.56
2020-01-06 16:00:00,1085,5.5,2277.64,182.36,1225.76,116.53,7.41
2020-01-06 16:00:00,1126,1.0,450.0,,181.2,67.41,
2020-01-06 16:00:00,1131,2.0,719.51,80.49,267.51,59.18,10.06
2020-01-06 16:00:00,1145,2.25,974.64,195.36,412.14,73.27,16.7
2020-01-06 16:00:00,1205,8.0,3989.06,490.94,2451.22,159.39,10.96
2020-01-06 16:00:00,1213,6.0,4085.57,234.43,2195.57,116.17,5.43
2020-01-06 16:00:00,1238,3.0,700.0,50.0,355.0,102.9,6.67
2020-01-06 16:00:00,1317,2.0,388.37,11.63,193.37,99.16,2.91
2020-01-06 16:00:00,1318,1.0,180.0,20.0,82.5,84.62,10.0
2020-01-06 16:00:00,1326,1.75,1130.36,129.64,526.61,87.22,10.29
2020-01-06 16:00:00,1392,4.0,1573.66,226.34,553.66,54.28,12.57
2020-01-06 16:00:00,1405,1.0,216.63,13.37,101.63,88.37,5.81
2020-01-06 16:00:00,1415,1.0,350.0,,164.0,88.17,
2020-01-06 16:00:00,1474,1.25,1030.0,70.0,469.59,83.79,6.36
2020-01-06 16:00:00,1486,1.0,630.0,70.0,230.0,57.5,10.0
2020-01-06 16:00:00,1510,1.0,280.0,,150.0,115.38,
2020-01-06 16:00:00,1512,1.0,250.0,30.0,123.33,97.36,10.71
2020-01-06 16:00:00,1517,1.0,600.0,,305.0,103.39,
2020-01-06 16:00:00,1549,1.25,1000.0,,500.0,100.0,
2020-01-06 16:00:00,1561,3.0,1582.35,97.65,882.45,126.08,5.81
2020-01-06 16:00:00,1568,1.0,264.0,66.0,99.0,60.0,20.0
2020-01-06 16:00:00,1590,1.0,320.0,40.0,124.0,63.27,11.11
2020-01-06 16:00:00,1633,2.0,2310.0,90.0,1240.0,115.89,3.75
2020-01-06 16:00:00,1634,1.0,330.0,40.0,122.0,58.65,10.81
2020-01-06 16:00:00,1637,1.0,450.0,,200.0,80.0,
2020-01-06 16:00:00,1649,4.0,1725.53,194.47,992.22,135.31,10.13
2020-01-06 16:00:00,1651,1.0,380.0,,184.0,93.88,
2020-01-06 16:00:00,1658,1.0,350.0,,196.0,127.27,
2020-01-06 16:00:00,1661,1.0,375.0,45.0,155.0,70.45,10.71
2020-01-06 16:00:00,1672,3.0,1650.0,,820.5,98.92,
2020-01-06 16:00:00,1675,1.0,600.0,,294.0,96.08,
2020-01-06 16:00:00,1701,2.0,740.7,39.3,290.7,64.6,5.04
2020-01-06 16:00:00,1733,3.75,2011.12,88.88,1289.24,178.59,4.23
2020-01-06 16:00:00,1739,1.0,1200.0,,600.0,100.0,
2020-01-06 16:00:00,1759,1.0,330.0,,144.99,78.37,
2020-01-06 16:00:00,1769,8.75,5142.81,107.19,2745.31,114.51,2.04
2020-01-06 16:00:00,1770,1.0,300.0,,126.0,72.41,
2020-01-06 16:00:00,1772,1.0,765.0,115.0,303.76,65.86,13.07
2020-01-06 16:00:00,1775,0.75,619.9,100.1,220.75,55.31,13.9
2020-01-06 16:00:00,1777,5.0,3819.41,180.59,1797.16,88.87,4.51
2020-01-06 16:00:00,1779,2.0,1491.39,268.61,568.89,61.67,15.26
2020-01-06 16:00:00,1781,1.0,743.74,136.26,282.5,61.25,15.48
2020-01-06 16:00:00,1782,0.5,320.0,80.0,117.78,58.24,20.0
2020-01-06 16:00:00,1783,1.0,350.0,,173.0,97.74,
2020-01-06 16:00:00,1784,1.0,880.0,,418.74,90.78,
2020-01-06 16:00:00,1786,2.25,1890.78,269.22,693.33,57.9,12.46
2020-01-06 16:00:00,1789,1.5,1320.0,,628.12,90.78,
2020-01-06 16:00:00,1790,1.0,670.0,,323.5,93.36,
2020-01-06 16:00:00,1797,1.0,470.0,,198.0,72.79,
2020-01-07 16:00:00,129,4.0,1365.0,35.0,649.0,90.64,2.5
2020-01-07 16:00:00,131,5.0,1438.89,61.11,708.89,97.11,4.07
2020-01-07 16:00:00,135,1.0,311.67,18.33,147.67,90.04,5.55
2020-01-07 16:00:00,137,2.0,818.18,21.82,356.18,77.1,2.6
2020-01-07 16:00:00,138,1.0,331.82,18.18,163.82,97.51,5.19
2020-01-07 16:00:00,139,1.0,283.33,16.67,151.33,114.64,5.56
2020-01-07 16:00:00,142,3.0,840.0,,414.0,97.18,
2020-01-07 16:00:00,144,2.0,560.0,,310.0,124.0,
2020-01-07 16:00:00,177,1.0,900.0,100.0,332.0,58.45,10.0
2020-01-07 16:00:00,216,1.0,230.0,,122.0,112.96,
2020-01-07 16:00:00,276,1.0,330.0,,160.0,94.12,
2020-01-07 16:00:00,282,1.0,239.72,60.28,68.72,40.19,20.09
2020-01-07 16:00:00,310,6.25,4392.5,107.5,2298.75,109.79,2.39
2020-01-07 16:00:00,356,1.0,300.0,,223.5,292.16,
2020-01-07 16:00:00,358,1.0,300.0,,207.04,222.72,
2020-01-07 16:00:00,364,1.0,350.0,,215.0,159.26,
2020-01-07 16:00:00,373,2.0,719.16,180.84,207.16,40.46,20.09
2020-01-07 16:00:00,464,1.0,249.27,30.73,119.27,91.75,10.98
2020-01-07 16:00:00,474,1.0,313.46,36.54,127.02,68.13,10.44
2020-01-07 16:00:00,479,2.0,570.0,30.0,270.28,90.18,5.0
2020-01-07 16:00:00,490,11.25,7322.36,1227.64,3658.46,99.85,14.36
2020-01-07 16:00:00,519,1.0,200.0,,200.0,,
2020-01-07 16:00:00,564,9.75,4580.5,99.5,2394.55,109.54,2.13
2020-01-07 16:00:00,591,7.0,1034.38,15.62,666.88,181.46,1.49
2020-01-07 16:00:00,643,2.0,500.0,,206.0,70.07,
2020-01-07 16:00:00,646,1.0,280.0,,135.0,93.1,
2020-01-07 16:00:00,687,1.0,230.0,,145.04,170.72,
2020-01-07 16:00:00,706,13.0,1900.52,179.48,773.03,68.56,8.63
2020-01-07 16:00:00,761,2.0,445.0,25.0,195.0,78.0,5.32
2020-01-07 16:00:00,898,2.0,625.92,74.08,625.92,,10.58
2020-01-07 16:00:00,899,3.0,874.65,175.35,874.65,,16.7
2020-01-07 16:00:00,1019,1.75,1043.95,216.05,492.7,89.38,17.15
2020-01-07 16:00:00,1032,4.0,729.99,70.01,289.99,65.91,8.75
2020-01-07 16:00:00,1085,4.0,1574.55,285.45,809.56,105.83,15.35
2020-01-07 16:00:00,1090,2.0,560.0,,320.0,133.33,
2020-01-07 16:00:00,1145,5.25,2458.12,271.88,1145.62,87.29,9.96
2020-01-07 16:00:00,1205,2.0,1081.92,38.08,697.46,181.41,3.4
2020-01-07 16:00:00,1213,1.5,1080.0,,607.5,128.57,
2020-01-07 16:00:00,1217,2.0,340.0,20.0,178.34,110.32,5.56
2020-01-07 16:00:00,1238,2.0,450.0,50.0,220.0,95.65,10.0
2020-01-07 16:00:00,1250,1.0,215.75,54.25,97.75,82.84,20.09
2020-01-07 16:00:00,1317,7.0,1340.0,60.0,657.5,96.34,4.29
2020-01-07 16:00:00,1318,2.0,360.0,40.0,165.0,84.62,10.0
2020-01-07 16:00:00,1326,0.25,160.0,20.0,73.75,85.51,11.11
2020-01-07 16:00:00,1405,1.0,183.79,46.21,68.79,59.82,20.09
2020-01-07 16:00:00,1474,2.25,1780.9,199.1,772.15,76.55,10.06
2020-01-07 16:00:00,1501,3.0,1609.38,490.62,664.38,70.3,23.36
2020-01-07 16:00:00,1509,1.0,250.77,29.23,124.1,97.97,10.44
2020-01-07 16:00:00,1510,2.0,470.77,89.23,210.77,81.07,15.93
2020-01-07 16:00:00,1512,2.0,504.0,56.0,250.66,98.94,10.0
2020-01-07 16:00:00,1549,2.5,1775.76,224.24,775.76,77.58,11.21
2020-01-07 16:00:00,1554,1.0,417.07,182.93,42.07,11.22,30.49
2020-01-07 16:00:00,1561,0.5,252.0,28.0,135.35,116.03,10.0
2020-01-07 16:00:00,1588,1.0,230.96,99.04,65.96,39.98,30.01
2020-01-07 16:00:00,1590,1.0,324.0,36.0,128.0,65.31,10.0
2020-01-07 16:00:00,1633,2.0,2054.94,345.06,984.94,92.05,14.38
2020-01-07 16:00:00,1649,9.0,3906.07,413.93,2256.1,136.74,9.58
2020-01-07 16:00:00,1696,1.0,207.0,23.0,102.0,97.14,10.0
2020-01-07 16:00:00,1726,5.0,1750.0,,785.0,81.35,
2020-01-07 16:00:00,1733,7.5,3948.47,251.53,2504.72,173.49,5.99
2020-01-07 16:00:00,1747,1.0,252.0,28.0,100.37,66.19,10.0
2020-01-07 16:00:00,1748,1.0,160.0,,93.92,142.13,
2020-01-07 16:00:00,1755,1.0,560.0,140.0,186.46,49.92,20.0
2020-01-07 16:00:00,1758,1.0,900.0,100.0,331.32,58.26,10.0
2020-01-07 16:00:00,1769,11.5,6420.0,480.0,3269.0,103.74,6.96
2020-01-07 16:00:00,1772,2.5,2030.4,169.6,877.27,76.08,7.71
2020-01-07 16:00:00,1775,0.75,575.97,144.03,176.82,44.3,20.0
2020-01-07 16:00:00,1777,1.25,719.32,280.68,213.76,42.28,28.07
2020-01-07 16:00:00,1781,0.75,615.0,45.0,269.06,77.78,6.82
2020-01-07 16:00:00,1782,1.5,1187.88,12.12,581.21,95.8,1.01
2020-01-07 16:00:00,1784,2.0,1325.99,434.01,403.49,43.74,24.66
2020-01-07 16:00:00,1786,3.0,2503.04,376.96,906.44,56.77,13.09
2020-01-07 16:00:00,1789,1.1,861.91,106.09,354.54,69.88,10.96
2020-01-07 16:00:00,1797,1.0,470.0,,198.0,72.79,
2020-01-07 16:00:00,1798,1.0,615.0,155.0,173.0,39.14,20.13
2020-01-07 16:00:00,1806,3.0,752.0,88.0,347.0,85.68,10.48
2020-01-07 16:00:00,1807,2.0,500.0,60.0,240.0,92.31,10.71
2020-01-08 17:00:00,129,1.0,350.0,,171.0,95.53,
2020-01-08 17:00:00,133,1.0,380.0,,192.0,102.13,
2020-01-08 17:00:00,135,1.0,330.0,,166.0,101.22,
2020-01-08 17:00:00,137,2.0,840.0,,378.0,81.82,
2020-01-08 17:00:00,138,1.0,350.0,,182.0,108.33,
2020-01-08 17:00:00,139,1.0,300.0,,168.0,127.27,
2020-01-08 17:00:00,141,1.0,330.0,40.0,115.0,53.49,10.81
2020-01-08 17:00:00,142,4.0,1120.0,,552.0,97.18,
2020-01-08 17:00:00,144,2.0,530.0,30.0,280.0,112.0,5.36
2020-01-08 17:00:00,213,1.0,582.14,67.86,276.14,90.24,10.44
2020-01-08 17:00:00,247,2.0,1160.0,,494.0,74.17,
2020-01-08 17:00:00,256,1.0,330.0,,158.0,91.86,
2020-01-08 17:00:00,257,2.0,590.0,70.0,284.0,92.81,10.61
2020-01-08 17:00:00,276,2.0,660.0,,320.0,94.12,
2020-01-08 17:00:00,282,2.0,680.0,,338.0,98.83,
2020-01-08 17:00:00,310,6.75,4680.0,180.0,2418.75,106.97,3.7
2020-01-08 17:00:00,358,1.0,300.0,,207.04,222.72,
2020-01-08 17:00:00,381,3.0,900.0,,591.0,191.26,
2020-01-08 17:00:00,464,2.0,560.0,,300.0,115.38,
2020-01-08 17:00:00,476,2.0,570.0,30.0,265.56,87.23,5.0
2020-01-08 17:00:00,489,2.0,504.0,56.0,168.88,50.39,10.0
2020-01-08 17:00:00,564,5.0,2325.0,75.0,1204.0,107.4,3.13
2020-01-08 17:00:00,591,2.0,284.21,15.79,179.21,170.68,5.26
2020-01-08 17:00:00,643,1.0,200.0,50.0,53.0,36.05,20.0
2020-01-08 17:00:00,645,1.0,250.0,30.0,110.0,78.57,10.71
2020-01-08 17:00:00,646,2.0,530.0,30.0,240.0,82.76,5.36
2020-01-08 17:00:00,661,1.0,330.0,40.0,143.0,76.47,10.81
2020-01-08 17:00:00,687,1.0,200.0,,115.04,135.4,
2020-01-08 17:00:00,688,2.0,510.0,30.0,264.56,107.79,5.56
2020-01-08 17:00:00,761,1.0,220.0,,95.0,76.0,
2020-01-08 17:00:00,840,1.0,240.0,60.0,48.0,25.0,20.0
2020-01-08 17:00:00,843,1.0,220.0,,95.0,76.0,
2020-01-08 17:00:00,898,3.0,979.54,70.46,979.54,,6.71
2020-01-08 17:00:00,899,2.0,595.0,105.0,595.0,,15.0
2020-01-08 17:00:00,925,1.0,770.0,,426.3,124.03,
2020-01-08 17:00:00,1011,1.0,585.0,65.0,300.0,105.26,10.0
2020-01-08 17:00:00,1019,0.5,360.0,,202.5,128.57,
2020-01-08 17:00:00,1032,1.0,200.0,,90.0,81.82,
2020-01-08 17:00:00,1085,3.5,1269.1,130.9,599.72,89.59,9.35
2020-01-08 17:00:00,1090,4.0,1080.0,,600.0,125.0,
2020-01-08 17:00:00,1145,1.5,709.18,70.82,334.18,89.11,9.08
2020-01-08 17:00:00,1205,1.25,641.0,59.0,400.3,166.31,8.43
2020-01-08 17:00:00,1213,0.5,340.0,20.0,182.5,115.87,5.56
2020-01-08 17:00:00,1214,1.0,540.0,60.0,220.5,69.01,10.0
2020-01-08 17:00:00,1217,2.0,340.0,20.0,178.34,110.32,5.56
2020-01-08 17:00:00,1250,2.0,486.0,54.0,250.0,105.93,10.0
2020-01-08 17:00:00,1317,1.0,200.0,,102.5,105.13,
2020-01-08 17:00:00,1318,1.0,200.0,,102.5,105.13,
2020-01-08 17:00:00,1326,0.5,305.77,54.23,133.27,77.26,15.06
2020-01-08 17:00:00,1353,1.0,134.3,15.7,9.3,7.44,10.47
2020-01-08 17:00:00,1474,0.5,350.0,90.0,125.84,56.14,20.45
2020-01-08 17:00:00,1509,1.0,250.0,30.0,123.33,97.36,10.71
2020-01-08 17:00:00,1510,1.0,250.0,30.0,120.0,92.31,10.71
2020-01-08 17:00:00,1517,1.0,540.0,60.0,245.0,83.05,10.0
2020-01-08 17:00:00,1549,2.5,1920.0,80.0,920.0,92.0,4.0
2020-01-08 17:00:00,1561,1.0,560.0,,326.7,140.03,
2020-01-08 17:00:00,1565,2.0,825.0,175.0,307.0,59.27,17.5
2020-01-08 17:00:00,1633,1.5,1650.0,150.0,847.5,105.61,8.33
2020-01-08 17:00:00,1643,1.0,280.0,,165.0,143.48,
2020-01-08 17:00:00,1649,1.75,774.15,65.85,453.32,141.3,7.84
2020-01-08 17:00:00,1701,1.0,390.0,,165.0,73.33,
2020-01-08 17:00:00,1733,4.0,1999.55,240.45,1229.55,159.68,10.73
2020-01-08 17:00:00,1745,2.0,360.0,,210.14,140.22,
2020-01-08 17:00:00,1747,2.0,530.0,30.0,226.74,74.77,5.36
2020-01-08 17:00:00,1748,6.0,869.0,91.0,472.52,119.18,9.48
2020-01-08 17:00:00,1755,1.0,560.0,140.0,186.46,49.92,20.0
2020-01-08 17:00:00,1769,0.5,300.0,,163.0,118.98,
2020-01-08 17:00:00,1770,2.0,600.0,,252.0,72.41,
2020-01-08 17:00:00,1772,1.25,985.67,114.33,409.11,70.96,10.39
2020-01-08 17:00:00,1775,2.5,2185.0,215.0,854.5,64.22,8.96
2020-01-08 17:00:00,1779,1.25,1010.0,90.0,433.43,75.17,8.18
2020-01-08 17:00:00,1781,2.0,1670.18,89.82,747.68,81.05,5.1
2020-01-08 17:00:00,1782,0.25,159.52,40.48,58.41,57.77,20.24
2020-01-08 17:00:00,1784,0.75,660.0,,314.06,90.78,
2020-01-08 17:00:00,1786,0.25,191.69,48.31,58.64,44.07,20.13
2020-01-08 17:00:00,1789,2.5,2110.0,90.0,956.87,82.98,4.09
2020-01-08 17:00:00,1796,1.0,450.0,,197.0,77.87,
2020-01-08 17:00:00,1803,1.0,280.0,,145.0,107.41,
2020-01-09 21:00:00,133,1.0,265.91,114.09,77.91,41.44,30.02
2020-01-09 21:00:00,142,3.0,611.86,228.14,185.86,43.63,27.16
2020-01-09 21:00:00,177,1.0,699.76,300.24,131.76,23.2,30.02
2020-01-09 21:00:00,257,2.0,660.0,,354.0,115.69,
2020-01-09 21:00:00,310,1.75,1242.0,18.0,655.75,111.86,1.43
2020-01-09 21:00:00,380,2.0,540.0,60.0,240.0,80.0,10.0
2020-01-09 21:00:00,464,3.0,750.0,90.0,360.0,92.31,10.71
2020-01-09 21:00:00,476,1.0,300.0,,147.78,97.08,
2020-01-09 21:00:00,479,2.0,480.0,120.0,180.28,60.15,20.0
2020-01-09 21:00:00,483,1.0,489.83,210.17,154.71,46.17,30.02
2020-01-09 21:00:00,530,1.0,230.0,,122.0,112.96,
2020-01-09 21:00:00,564,1.0,343.11,136.89,118.91,53.04,28.52
2020-01-09 21:00:00,579,1.0,650.0,,344.0,112.42,
2020-01-09 21:00:00,646,1.0,166.46,43.54,21.46,14.8,20.73
2020-01-09 21:00:00,681,3.0,1290.0,,534.0,70.63,
2020-01-09 21:00:00,688,3.0,756.0,54.0,387.84,105.35,6.67
2020-01-09 21:00:00,696,1.0,560.0,,340.0,154.55,
2020-01-09 21:00:00,706,1.0,160.0,,73.27,84.48,
2020-01-09 21:00:00,770,2.5,1243.89,256.11,637.64,105.18,17.07
2020-01-09 21:00:00,828,1.0,839.72,360.28,190.72,29.39,30.02
2020-01-09 21:00:00,843,1.0,240.0,60.0,115.0,92.0,20.0
2020-01-09 21:00:00,888,1.0,1100.0,,-50.0,-4.35,
2020-01-09 21:00:00,898,1.0,280.0,70.0,280.0,,20.0
2020-01-09 21:00:00,899,1.0,350.0,,350.0,,
2020-01-09 21:00:00,965,3.0,750.0,,405.0,117.39,
2020-01-09 21:00:00,1011,1.0,454.85,195.15,169.85,59.6,30.02
2020-01-09 21:00:00,1032,2.0,358.54,41.46,138.54,62.97,10.37
2020-01-09 21:00:00,1057,1.0,300.0,,144.0,92.31,
2020-01-09 21:00:00,1071,1.0,420.0,,184.0,77.97,
2020-01-09 21:00:00,1085,0.25,100.0,,52.19,109.16,
2020-01-09 21:00:00,1145,0.5,260.0,,135.0,108.0,
2020-01-09 21:00:00,1205,1.5,810.0,30.0,480.0,145.45,3.57
2020-01-09 21:00:00,1213,0.25,160.0,20.0,81.25,103.17,11.11
2020-01-09 21:00:00,1250,2.0,540.0,,304.0,128.81,
2020-01-09 21:00:00,1326,1.0,720.0,,375.0,108.7,
2020-01-09 21:00:00,1378,0.75,672.0,48.0,288.0,75.0,6.67
2020-01-09 21:00:00,1450,0.5,395.0,45.0,170.0,75.56,10.23
2020-01-09 21:00:00,1471,1.0,255.0,65.0,93.0,57.41,20.31
2020-01-09 21:00:00,1474,0.75,571.09,88.91,234.84,69.84,13.47
2020-01-09 21:00:00,1486,1.0,489.83,210.17,89.83,22.46,30.02
2020-01-09 21:00:00,1512,3.0,840.0,,459.99,121.05,
2020-01-09 21:00:00,1568,1.0,330.0,,165.0,100.0,
2020-01-09 21:00:00,1571,1.0,979.67,420.33,264.67,37.02,30.02
2020-01-09 21:00:00,1573,1.0,839.72,360.28,355.72,73.5,30.02
2020-01-09 21:00:00,1574,1.0,370.0,,164.3,79.87,
2020-01-09 21:00:00,1580,1.0,478.91,121.29,102.71,27.3,20.21
2020-01-09 21:00:00,1634,1.0,370.0,,162.0,77.88,
2020-01-09 21:00:00,1649,1.5,695.0,25.0,420.0,152.73,3.47
2020-01-09 21:00:00,1658,1.0,350.0,,196.0,127.27,
2020-01-09 21:00:00,1665,1.0,760.0,40.0,410.0,117.14,5.0
2020-01-09 21:00:00,1702,0.25,250.0,,113.5,83.15,
2020-01-09 21:00:00,1727,8.0,3840.0,960.0,1304.0,51.42,20.0
2020-01-09 21:00:00,1733,5.75,2955.94,264.06,1849.07,167.05,8.2
2020-01-09 21:00:00,1745,4.0,640.0,80.0,340.28,113.53,11.11
2020-01-09 21:00:00,1753,1.0,320.0,80.0,138.24,76.06,20.0
2020-01-09 21:00:00,1755,1.0,560.0,140.0,186.46,49.92,20.0
2020-01-09 21:00:00,1772,1.0,855.0,25.0,393.75,85.37,2.84
2020-01-09 21:00:00,1775,1.0,910.0,50.0,377.8,70.99,5.21
2020-01-09 21:00:00,1778,1.0,280.0,70.0,103.0,58.19,20.0
2020-01-09 21:00:00,1781,1.25,967.95,132.05,391.39,67.88,12.0
2020-01-09 21:00:00,1782,2.0,1500.0,100.0,691.1,85.44,6.25
2020-01-09 21:00:00,1785,1.0,1924.35,825.65,272.35,16.49,30.02
2020-01-09 21:00:00,1787,1.0,330.0,,176.0,114.29,
2020-01-09 21:00:00,1788,1.0,350.0,,173.0,97.74,
2020-01-09 21:00:00,1789,0.5,440.0,,209.38,90.79,
2020-01-09 21:00:00,1795,1.0,839.72,360.28,160.72,23.67,30.02
2020-01-09 21:00:00,1796,2.0,604.89,295.11,98.89,19.54,32.79
2020-01-09 21:00:00,1801,0.75,784.0,56.0,278.5,55.09,6.67
2020-01-11 15:00:00,129,3.0,943.27,106.73,406.27,75.66,10.16
2020-01-11 15:00:00,137,1.0,333.75,86.25,102.75,44.48,20.54
2020-01-11 15:00:00,256,1.0,230.0,100.0,58.0,33.72,30.3
2020-01-11 15:00:00,295,1.0,399.46,100.54,91.46,29.69,20.11
2020-01-11 15:00:00,310,3.5,2440.71,79.29,1268.21,108.16,3.15
2020-01-11 15:00:00,380,1.0,300.0,,150.0,100.0,
2020-01-11 15:00:00,476,3.0,855.0,45.0,398.34,87.23,5.0
2020-01-11 15:00:00,519,1.0,200.0,,200.0,,
2020-01-11 15:00:00,530,1.0,230.0,,122.0,112.96,
2020-01-11 15:00:00,564,6.0,2720.0,160.0,1374.8,102.2,5.56
2020-01-11 15:00:00,591,3.0,435.0,15.0,277.5,176.19,3.33
2020-01-11 15:00:00,617,1.0,300.0,130.0,46.0,18.11,30.23
2020-01-11 15:00:00,646,2.0,473.2,86.8,183.2,63.17,15.5
2020-01-11 15:00:00,696,3.75,1981.51,118.49,1156.51,140.18,5.64
2020-01-11 15:00:00,706,3.0,390.0,90.0,129.81,49.89,18.75
2020-01-11 15:00:00,717,4.0,886.32,113.68,886.32,,11.37
2020-01-11 15:00:00,770,1.75,945.0,105.0,520.63,122.68,10.0
2020-01-11 15:00:00,840,5.0,949.53,300.47,-10.47,-1.09,24.04
2020-01-11 15:00:00,899,2.0,629.77,70.23,629.77,,10.03
2020-01-11 15:00:00,1030,5.0,980.0,20.0,490.0,100.0,2.0
2020-01-11 15:00:00,1032,9.0,1638.71,161.29,648.71,65.53,8.96
2020-01-11 15:00:00,1054,3.0,1824.27,335.73,684.27,60.02,15.54
2020-01-11 15:00:00,1085,2.3,765.74,154.26,325.86,74.08,16.77
2020-01-11 15:00:00,1145,1.25,635.0,15.0,322.5,103.2,2.31
2020-01-11 15:00:00,1171,1.0,340.0,90.0,114.0,50.44,20.93
2020-01-11 15:00:00,1213,1.5,1005.0,75.0,532.5,112.7,6.94
2020-01-11 15:00:00,1326,1.0,603.78,116.22,258.78,75.01,16.14
2020-01-11 15:00:00,1377,0.5,530.0,30.0,233.0,78.45,5.36
2020-01-11 15:00:00,1378,3.0,2561.37,318.63,1025.37,66.76,11.06
2020-01-11 15:00:00,1396,1.0,615.08,154.92,158.08,34.59,20.12
2020-01-11 15:00:00,1474,3.0,2329.23,310.77,984.24,73.18,11.77
2020-01-11 15:00:00,1485,2.0,945.0,15.0,485.0,105.43,1.56
2020-01-11 15:00:00,1505,1.25,1438.53,61.47,637.28,79.54,4.1
